Name,Team,Swimmer_ID,hometown,Starting season,Power_Index,FR,Events-FR,Freshman_PPE,SO,Events-SO,Sophomore_ppe,JR,Events-JR,Junior_ppe,SR,Events-SR,Senior_ppe,Total_Points,Total_Events,Total_ppe
Faith Hefner,North Carolina State University,356751,NC,23,12.25,,,0,,,0,,,0,,,0,0,0,0
Abigail Kriegler,North Carolina State University,358035,NC,23,12.60,,,0,,,0,,,0,,,0,0,0,0
Heather MacCausland,North Carolina State University,356782,PA,23,6.64,48,3,16.0,,,0,,,0,,,0,48,3,16.0
Katelyn Mack,North Carolina State University,356978,VA,23,2.36,33,3,11.0,,,0,,,0,,,0,33,3,11.0
Madelaine Smith,North Carolina State University,399120,NC,22,13.88,,,0,,,0,,,0,,,0,0,0,0
Helene Synnott,North Carolina State University,461027,WA,23,98.60,13,3,4.333333333333333,,,0,,,0,,,0,13,3,4.333333333333333
Parker Timken,North Carolina State University,403950,OH,23,7.90,,,0,,,0,,,0,,,0,0,0,0
Angela Algee,University of Miami (Florida),289074,FL,17,3.26,6,3,2.0,27,3,9.0,40,3,13.333333333333334,30,3,10.0,103,12,8.583333333333334
Heather Arseth,University of Miami (Florida),232479,MN,15,4.39,,,0,,,0,0,4,0.0,0,3,0.0,0,7,0.0
Cheyenne Cousineau,University of Miami (Florida),303568,MI,16,100.00,,,0,73,3,24.333333333333332,75,3,25.0,,,0,148,6,24.666666666666668
Cameron Davis,University of Miami (Florida),124179,FL,17,5.32,11,3,3.6666666666666665,21,3,7.0,7,3,2.3333333333333335,9,3,3.0,48,12,4.0
My Fridell,University of Miami (Florida),244381,SWE,16,-1,,,0,24,3,8.0,2,3,0.6666666666666666,9,3,3.0,35,9,3.888888888888889
Alejandra Gonzalez,University of Miami (Florida),74745,FL,16,33.93,,,0,0,3,0.0,0,3,0.0,0,3,0.0,0,9,0.0
Lindsay Lester,University of Miami (Florida),153328,CA,15,-1,,,0,,,0,27,2,13.5,,,0,27,2,13.5
Kara McCormack,University of Miami (Florida),84186,TX,16,100.00,,,0,80,3,26.666666666666668,,,0,35,2,17.5,115,5,23.0
Meghan Murphy,University of Miami (Florida),244383,IL,15,-1,,,0,,,0,0,3,0.0,0,3,0.0,0,6,0.0
Katherine Nicholson,University of Miami (Florida),150857,VA,15,73.44,,,0,,,0,0,3,0.0,,,0,0,3,0.0
Madison Qualy,University of Miami (Florida),149194,MO,16,18.43,,,0,0,4,0.0,0,3,0.0,,,0,0,7,0.0
Anna Schippert,University of Miami (Florida),292793,SWE,17,-1,3,3,1.0,12,3,4.0,19,3,6.333333333333333,0,3,0.0,34,12,2.8333333333333335
Tiffany Sudarma,University of Miami (Florida),429374,TX,17,21.61,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Thea Vock,University of Miami (Florida),153331,USA,15,100.00,,,0,,,0,44,2,22.0,56,2,28.0,100,4,25.0
Amy Wiley,University of Miami (Florida),165924,OR,17,6.45,0,3,0.0,8,3,2.6666666666666665,,,0,,,0,8,6,1.3333333333333333
Katherine Daniels,University of Miami (Florida),142682,GA,15,9.88,,,0,,,0,,,0,,,0,0,0,0
Cynthia Hoppler,University of Miami (Florida),362210,USA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Jessica Hurley,University of Miami (Florida),199699,FL,18,25.52,0,3,0.0,,,0,0,2,0.0,0,2,0.0,0,7,0.0
Rebeka Repman,University of Miami (Florida),359715,SRB,18,-1,0,3,0.0,0,3,0.0,,,0,,,0,0,6,0.0
Julie Suarez,University of Miami (Florida),160885,FL,18,7.89,6,5,1.2,1,3,0.3333333333333333,24,3,8.0,,,0,31,11,2.8181818181818183
Tal Tahori,University of Miami (Florida),359716,USA,15,-1,,,0,,,0,,,0,0,3,0.0,0,3,0.0
Ksenia Yuskova,University of Miami (Florida),377556,FL,18,7.44,17,4,4.25,21,3,7.0,,,0,,,0,38,7,5.428571428571429
Ianire Casarin,University of Miami (Florida),1186051,FL,19,100.00,7,3,2.3333333333333335,0,3,0.0,,,0,,,0,7,6,1.1666666666666667
Carolyn Chaney,University of Miami (Florida),210390,FL,19,100.00,49,2,24.5,,,0,2,2,1.0,,,0,51,4,12.75
Sophia Dal Porto,University of Miami (Florida),292415,CA,19,29.03,0,3,0.0,0,3,0.0,,,0,,,0,0,6,0.0
Madison Emery,University of Miami (Florida),235616,MN,19,31.93,0,3,0.0,0,3,0.0,,,0,,,0,0,6,0.0
Christina Leander,University of Miami (Florida),198921,PA,17,2.18,,,0,,,0,21,4,5.25,0,4,0.0,21,8,2.625
Marcela Maric,University of Miami (Florida),427452,CRO,19,-1,,,0,54,2,27.0,12,2,6.0,,,0,66,4,16.5
Katherine Sickinger,University of Miami (Florida),237540,OH,19,28.27,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,12,0.0
Sydney Story,University of Miami (Florida),225590,GA,19,33.70,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,12,0.0
Roxanne Yu,University of Miami (Florida),420672,PHI,19,-1,4,3,1.3333333333333333,4,2,2.0,0,3,0.0,0,3,0.0,8,11,0.7272727272727273
LEAH BROWN,University of Miami (Florida),342483,PA,20,100.00,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Claire McGinnis,University of Miami (Florida),272909,MI,20,16.97,0,3,0.0,0,3,0.0,6,3,2.0,0,3,0.0,6,12,0.5
Chantal Noe,University of Miami (Florida),513628,USA,20,-1,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Iliana OIKONOMOU,University of Miami (Florida),450896,GRE,20,13.33,0,3,0.0,0,3,0.0,0,3,0.0,,,0,0,9,0.0
Manon Viguier,University of Miami (Florida),513625,FL,20,-1,7,3,2.3333333333333335,5,4,1.25,0,3,0.0,0,3,0.0,12,13,0.9230769230769231
Alicia Blagg,University of Miami (Florida),839409,ENG,20,-1,,,0,45,2,22.5,64,2,32.0,,,0,109,4,27.25
Laurynn Harvard,University of Miami (Florida),197374,FL,21,17.92,,,0,,,0,,,0,,,0,0,0,0
Jacklyn Kleinsorgen,University of Miami (Florida),346983,NJ,21,29.26,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Sydney Knapp,University of Miami (Florida),323153,MD,21,18.52,0,3,0.0,0,3,0.0,0,3,0.0,,,0,0,9,0.0
Andrea Kyriakidis,University of Miami (Florida),201667,TN,21,7.08,24,3,8.0,,,0,,,0,,,0,24,3,8.0
Carmen San Nicolas Martinez,University of Miami (Florida),508527,ESP,21,14.65,0,3,0.0,0,3,0.0,0,3,0.0,,,0,0,9,0.0
Chandler Sensibaugh,University of Miami (Florida),380140,VA,21,32.35,0,3,0.0,0,3,0.0,0,3,0.0,,,0,0,9,0.0
Alaina Skellett,University of Miami (Florida),316387,MI,21,11.36,0,3,0.0,0,4,0.0,13,4,3.25,,,0,13,11,1.1818181818181819
Maria Artigas Fernandez,University of Miami (Florida),508727,ESP,22,11.23,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Millie Haffety,University of Miami (Florida),964429,ENG,22,-1,25,2,12.5,14,2,7.0,,,0,,,0,39,4,9.75
Chloe Hull,University of Miami (Florida),376195,FL,22,23.74,,,0,,,0,,,0,,,0,0,0,0
Madeline Lauther,University of Miami (Florida),552283,PA,22,29.27,0,3,0.0,0,3,0.0,,,0,,,0,0,6,0.0
Zorryonna Mason,University of Miami (Florida),348612,KY,22,13.32,28,4,7.0,40,4,10.0,,,0,,,0,68,8,8.5
Grace McGinnis,University of Miami (Florida),403353,MI,22,22.80,0,4,0.0,,,0,,,0,,,0,0,4,0.0
Emily Weissman,University of Miami (Florida),404086,NY,22,16.17,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Jessie Creed,University of Miami (Florida),434201,IL,23,100.00,27,3,9.0,,,0,,,0,,,0,27,3,9.0
Una Forsythe,University of Miami (Florida),419133,CO,23,26.34,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Aino Otava,University of Miami (Florida),508533,FIN,23,9.61,0,2,0.0,,,0,,,0,,,0,0,2,0.0
Nicole Sowell,University of Miami (Florida),375827,FL,23,27.60,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Andrea Todorovic,University of Miami (Florida),508844,BIH,23,7.29,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Isabel Traba,University of Miami (Florida),347020,FL,23,12.33,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Mia Vall,University of Miami (Florida),1176873,QC,23,100.00,22,2,11.0,,,0,,,0,,,0,22,2,11.0
Carolyn Blalock,"University of North Carolina, Chapel Hill",52105,NC,15,4.91,,,0,,,0,86,3,28.666666666666668,,,0,86,3,28.666666666666668
Madison Burns,"University of North Carolina, Chapel Hill",152308,PA,16,3.20,,,0,,,0,53,3,17.666666666666668,21,3,7.0,74,6,12.333333333333334
Rachel Canty,"University of North Carolina, Chapel Hill",79614,VA,16,3.38,,,0,,,0,,,0,,,0,0,0,0
Liliana Casso,"University of North Carolina, Chapel Hill",141995,CA,17,13.40,,,0,,,0,,,0,14,3,4.666666666666667,14,3,4.666666666666667
Kelly Corish,"University of North Carolina, Chapel Hill",79466,VA,15,100.00,,,0,,,0,18,3,6.0,,,0,18,3,6.0
Lauren Earp,"University of North Carolina, Chapel Hill",235008,ON,16,8.02,,,0,62,3,20.666666666666668,47,3,15.666666666666666,57,3,19.0,166,9,18.444444444444443
Abigail Fisher,"University of North Carolina, Chapel Hill",208236,NJ,17,6.67,34,3,11.333333333333334,,,0,54,3,18.0,34,3,11.333333333333334,122,9,13.555555555555555
Annie Goessling,"University of North Carolina, Chapel Hill",115498,MO,17,10.88,,,0,,,0,,,0,,,0,0,0,0
Allyn Hardesty,"University of North Carolina, Chapel Hill",107166,TN,16,2.87,,,0,58,3,19.333333333333332,72,3,24.0,61,3,20.333333333333332,191,9,21.22222222222222
Annie Harrison,"University of North Carolina, Chapel Hill",181430,ON,16,2.18,,,0,53,3,17.666666666666668,,,0,51,3,17.0,104,6,17.333333333333332
Allison Haufler,"University of North Carolina, Chapel Hill",203099,VA,16,10.42,,,0,,,0,,,0,,,0,0,0,0
Sarah Hitchens,"University of North Carolina, Chapel Hill",241365,PA,17,2.76,31,3,10.333333333333334,59,3,19.666666666666668,55,3,18.333333333333332,70,3,23.333333333333332,215,12,17.916666666666668
Meredith Hoover,"University of North Carolina, Chapel Hill",89903,NC,15,16.42,,,0,,,0,71,3,23.666666666666668,,,0,71,3,23.666666666666668
Catherine Hulsey,"University of North Carolina, Chapel Hill",166191,GA,14,5.28,,,0,,,0,,,0,65,4,16.25,65,4,16.25
Danielle Jansen,"University of North Carolina, Chapel Hill",81909,OH,15,2.75,,,0,,,0,,,0,,,0,0,0,0
Sarah Koucheki,"University of North Carolina, Chapel Hill",152768,OH,17,1.67,30,3,10.0,36,3,12.0,39,3,13.0,54,3,18.0,159,12,13.25
Hannah Lincoln,"University of North Carolina, Chapel Hill",177835,NC,16,3.32,,,0,52,3,17.333333333333332,60,3,20.0,,,0,112,6,18.666666666666668
Katlyn McKay,"University of North Carolina, Chapel Hill",200551,NJ,17,11.42,,,0,,,0,,,0,,,0,0,0,0
Hellen Moffitt,"University of North Carolina, Chapel Hill",167690,VA,17,2.19,31,3,10.333333333333334,78,4,19.5,82,3,27.333333333333332,87,3,29.0,278,13,21.384615384615383
Catherine Munch,"University of North Carolina, Chapel Hill",191568,VA,14,7.88,,,0,,,0,,,0,3,3,1.0,3,3,1.0
Emma Nunn,"University of North Carolina, Chapel Hill",180864,VA,16,2.08,,,0,73,3,24.333333333333332,78,3,26.0,74,3,24.666666666666668,225,9,25.0
Stephanie Peacock,"University of North Carolina, Chapel Hill",153454,FL,15,3.74,,,0,,,0,82,3,27.333333333333332,,,0,82,3,27.333333333333332
Emily Pfeiffer,"University of North Carolina, Chapel Hill",240984,NC,17,9.87,,,0,,,0,24,3,8.0,38,3,12.666666666666666,62,6,10.333333333333334
Erin Purdy,"University of North Carolina, Chapel Hill",76695,IL,16,100.00,,,0,20,3,6.666666666666667,,,0,,,0,20,3,6.666666666666667
Katherine Rechsteiner,"University of North Carolina, Chapel Hill",55498,DE,15,3.42,,,0,,,0,48,3,16.0,,,0,48,3,16.0
Kathryn Rhyne,"University of North Carolina, Chapel Hill",255392,NC,16,100.00,,,0,,,0,,,0,,,0,0,0,0
Natalie Ritter,"University of North Carolina, Chapel Hill",202697,OH,15,-1,,,0,,,0,,,0,,,0,0,0,0
Hannah Runyon-Hass,"University of North Carolina, Chapel Hill",102407,TN,15,5.89,,,0,,,0,45,3,15.0,47,3,15.666666666666666,92,6,15.333333333333334
Emily Schmidt,"University of North Carolina, Chapel Hill",177618,MD,15,-1,,,0,,,0,,,0,,,0,0,0,0
Danielle Siverling,"University of North Carolina, Chapel Hill",154279,PA,15,1.70,,,0,,,0,79,3,26.333333333333332,79,3,26.333333333333332,158,6,26.333333333333332
Carly Smith,"University of North Carolina, Chapel Hill",53874,NC,14,9.45,,,0,,,0,,,0,46,4,11.5,46,4,11.5
Kendall Surhoff,"University of North Carolina, Chapel Hill",177797,MD,16,5.80,,,0,,,0,,,0,,,0,0,0,0
Caroline Baldwin,"University of North Carolina, Chapel Hill",184599,NJ,18,2.15,67,3,22.333333333333332,68,4,17.0,82,4,20.5,84,4,21.0,301,15,20.066666666666666
Megan Bestor,"University of North Carolina, Chapel Hill",173889,GA,18,1.74,51,3,17.0,,,0,,,0,,,0,51,3,17.0
Madison Boswell,"University of North Carolina, Chapel Hill",114945,VA,18,3.24,,,0,29,3,9.666666666666666,,,0,9,3,3.0,38,6,6.333333333333333
Elissa Dawson,"University of North Carolina, Chapel Hill",360587,NC,18,100.00,41,3,13.666666666666666,80,3,26.666666666666668,76,3,25.333333333333332,37,2,18.5,234,11,21.272727272727273
Kathryn Ford,"University of North Carolina, Chapel Hill",183874,PA,18,3.36,,,0,,,0,3,3,1.0,,,0,3,3,1.0
Emily Slabe,"University of North Carolina, Chapel Hill",124664,OH,18,1.75,,,0,13,3,4.333333333333333,24,3,8.0,5,3,1.6666666666666667,42,9,4.666666666666667
Michole Timm,"University of North Carolina, Chapel Hill",247627,MN,15,100.00,,,0,,,0,,,0,68,3,22.666666666666668,68,3,22.666666666666668
Macey Arnold,"University of North Carolina, Chapel Hill",103762,FL,17,10.89,,,0,,,0,26,3,8.666666666666666,57,3,19.0,83,6,13.833333333333334
Kali Becker,"University of North Carolina, Chapel Hill",221291,MD,19,100.00,,,0,,,0,,,0,,,0,0,0,0
Kathryn Boyer,"University of North Carolina, Chapel Hill",311501,TX,19,11.94,,,0,,,0,,,0,,,0,0,0,0
Robyn Dryer,"University of North Carolina, Chapel Hill",232342,VA,19,10.18,12,3,4.0,,,0,29,3,9.666666666666666,27,3,9.0,68,9,7.555555555555555
Zhada Fields,"University of North Carolina, Chapel Hill",185971,OH,19,11.06,,,0,0,3,0.0,46,3,15.333333333333334,48,3,16.0,94,9,10.444444444444445
Maria Lohman,"University of North Carolina, Chapel Hill",230443,PA,19,100.00,36,3,12.0,39,3,13.0,69,3,23.0,39,3,13.0,183,12,15.25
Andi Mack,"University of North Carolina, Chapel Hill",183690,VA,19,12.17,,,0,,,0,,,0,,,0,0,0,0
Sara Maleski,"University of North Carolina, Chapel Hill",424800,USA,19,-1,,,0,,,0,,,0,,,0,0,0,0
Qian Pang,"University of North Carolina, Chapel Hill",424802,CA,19,100.00,,,0,,,0,2,3,0.6666666666666666,,,0,2,3,0.6666666666666666
Brooke Bauer,"University of North Carolina, Chapel Hill",179761,KY,20,9.34,14,3,4.666666666666667,17,3,5.666666666666667,14,3,4.666666666666667,,,0,45,9,5.0
Bryanna Cameron,"University of North Carolina, Chapel Hill",236146,MA,20,14.17,31,3,10.333333333333334,48,3,16.0,51,3,17.0,50,3,16.666666666666668,180,12,15.0
Meghan Dupay,"University of North Carolina, Chapel Hill",271885,NC,20,12.60,,,0,,,0,,,0,,,0,0,0,0
Susanna LaRochelle,"University of North Carolina, Chapel Hill",263498,TN,20,12.17,24,3,8.0,18,3,6.0,,,0,,,0,42,6,7.0
Kylie Mihok,"University of North Carolina, Chapel Hill",272984,IN,20,10.25,,,0,,,0,,,0,,,0,0,0,0
Eireni Moshos,"University of North Carolina, Chapel Hill",232367,VA,20,3.99,1,3,0.3333333333333333,,,0,,,0,,,0,1,3,0.3333333333333333
Natalie Ward,"University of North Carolina, Chapel Hill",242527,NJ,20,14.48,,,0,,,0,,,0,,,0,0,0,0
Erica Wirth,"University of North Carolina, Chapel Hill",272293,NJ,20,13.92,,,0,,,0,,,0,,,0,0,0,0
Madeline Baker,"University of North Carolina, Chapel Hill",233736,SC,21,13.78,,,0,,,0,,,0,,,0,0,0,0
Sydney Baker,"University of North Carolina, Chapel Hill",233737,SC,21,5.84,12,4,3.0,,,0,,,0,,,0,12,4,3.0
Emma Cole,"University of North Carolina, Chapel Hill",322132,GA,21,3.32,7,3,2.3333333333333335,5,3,1.6666666666666667,59,3,19.666666666666668,,,0,71,9,7.888888888888889
Caroline Guice,"University of North Carolina, Chapel Hill",751650,NC,21,100.00,,,0,,,0,,,0,,,0,0,0,0
Caroline Hauder,"University of North Carolina, Chapel Hill",333187,NC,21,2.81,60,4,15.0,55,4,13.75,74,3,24.666666666666668,,,0,189,11,17.181818181818183
Taylor Hockenberry,"University of North Carolina, Chapel Hill",695500,PA,21,100.00,,,0,,,0,7,3,2.3333333333333335,,,0,7,3,2.3333333333333335
Emma Layton,"University of North Carolina, Chapel Hill",356107,GA,21,9.67,,,0,,,0,,,0,,,0,0,0,0
Emma McPeeters,"University of North Carolina, Chapel Hill",473851,NC,21,100.00,,,0,,,0,,,0,,,0,0,0,0
Brooke Perrotta,"University of North Carolina, Chapel Hill",242578,CT,21,3.27,43,3,14.333333333333334,,,0,,,0,,,0,43,3,14.333333333333334
Allyson Reiter,"University of North Carolina, Chapel Hill",321874,GA,21,9.37,30,3,10.0,21,3,7.0,32,3,10.666666666666666,,,0,83,9,9.222222222222221
Madeline Smith,"University of North Carolina, Chapel Hill",307703,IL,21,7.20,,,0,4,3,1.3333333333333333,,,0,,,0,4,3,1.3333333333333333
Mary Soule,"University of North Carolina, Chapel Hill",258094,NC,21,6.26,10,3,3.3333333333333335,18,3,6.0,12,3,4.0,,,0,40,9,4.444444444444445
Sabrina Bunar,"University of North Carolina, Chapel Hill",656892,MA,22,100.00,3,2,1.5,,,0,,,0,,,0,3,2,1.5
Grace Countie,"University of North Carolina, Chapel Hill",401390,NC,22,2.61,35,4,8.75,57,4,14.25,,,0,,,0,92,8,11.5
Emily Grund,"University of North Carolina, Chapel Hill",388198,TX,22,100.00,66,3,22.0,64,3,21.333333333333332,,,0,,,0,130,6,21.666666666666668
Lillian Higgs,"University of North Carolina, Chapel Hill",405048,NC,22,8.98,40,3,13.333333333333334,39,3,13.0,,,0,,,0,79,6,13.166666666666666
Sophie Lindner,"University of North Carolina, Chapel Hill",403384,NC,22,7.10,9,4,2.25,56,3,18.666666666666668,,,0,,,0,65,7,9.285714285714286
Heidi Lowe,"University of North Carolina, Chapel Hill",399134,NC,22,10.84,0,4,0.0,7,3,2.3333333333333335,,,0,,,0,7,7,1.0
Virginia Marsh,"University of North Carolina, Chapel Hill",281958,NC,20,9.31,,,0,,,0,1,3,0.3333333333333333,,,0,1,3,0.3333333333333333
Paige Burrell,"University of North Carolina, Chapel Hill",817409,PA,23,100.00,21,3,7.0,,,0,,,0,,,0,21,3,7.0
Caroline Cooper,"University of North Carolina, Chapel Hill",310207,FL,23,3.78,,,0,,,0,,,0,,,0,0,0,0
Amy Dragelin,"University of North Carolina, Chapel Hill",403381,NC,23,11.02,10,3,3.3333333333333335,,,0,,,0,,,0,10,3,3.3333333333333335
Allison Goldblatt,"University of North Carolina, Chapel Hill",237409,VA,21,11.74,,,0,,,0,,,0,,,0,0,0,0
Rabea Pfaff,"University of North Carolina, Chapel Hill",356939,PA,23,15.51,,,0,,,0,,,0,,,0,0,0,0
Gracyn Segard,"University of North Carolina, Chapel Hill",457685,MI,23,100.00,21,3,7.0,,,0,,,0,,,0,21,3,7.0
Elizabeth Vannote,"University of North Carolina, Chapel Hill",403388,NC,23,4.89,35,3,11.666666666666666,,,0,,,0,,,0,35,3,11.666666666666666
Claire Walsh,"University of North Carolina, Chapel Hill",405036,PA,23,15.97,,,0,,,0,,,0,,,0,0,0,0
Molly Barry,University of Notre Dame,143218,CA,17,11.89,5,3,1.6666666666666667,6,3,2.0,,,0,,,0,11,6,1.8333333333333333
Suzanne Bessire,University of Notre Dame,85591,FL,15,-1,,,0,,,0,,,0,,,0,0,0,0
Hannah Bowen,University of Notre Dame,111901,MN,15,1.75,,,0,,,0,,,0,,,0,0,0,0
Genevieve Bradford,University of Notre Dame,141627,CA,16,5.30,,,0,22,3,7.333333333333333,21,3,7.0,24,3,8.0,67,9,7.444444444444445
Allison Casareto,University of Notre Dame,72823,CA,15,100.00,,,0,,,0,41,3,13.666666666666666,41,3,13.666666666666666,82,6,13.666666666666666
Bridget Casey,University of Notre Dame,85648,PA,15,6.88,,,0,,,0,44,3,14.666666666666666,15,3,5.0,59,6,9.833333333333334
Sarah Dotzel,University of Notre Dame,23085,PA,15,9.92,,,0,,,0,,,0,,,0,0,0,0
Erin Foley,University of Notre Dame,23299,MA,15,8.36,,,0,,,0,,,0,4,3,1.3333333333333333,4,3,1.3333333333333333
Emma Gaboury,University of Notre Dame,105346,MI,16,100.00,,,0,34,3,11.333333333333334,22,3,7.333333333333333,56,3,18.666666666666668,112,9,12.444444444444445
Catherine Galletti,University of Notre Dame,69432,FL,16,2.05,,,0,,,0,43,4,10.75,6,3,2.0,49,7,7.0
Sydney Golic,University of Notre Dame,129941,CT,16,20.19,,,0,,,0,,,0,,,0,0,0,0
Anna Grainger,University of Notre Dame,147808,TN,16,6.85,,,0,,,0,,,0,,,0,0,0,0
Genevieve Heidkamp,University of Notre Dame,115227,IL,16,13.91,,,0,12,3,4.0,,,0,,,0,12,3,4.0
Elizabeth House,University of Notre Dame,181914,KY,17,7.37,,,0,,,0,,,0,,,0,0,0,0
Danielle Margheret,University of Notre Dame,294147,OH,17,6.94,9,3,3.0,34,3,11.333333333333334,28,3,9.333333333333334,1,3,0.3333333333333333,72,12,6.0
Mikelle Masciantonio,University of Notre Dame,21836,PA,15,5.95,,,0,,,0,,,0,,,0,0,0,0
Christen McDonough,University of Notre Dame,43477,NC,15,33.45,,,0,,,0,38,3,12.666666666666666,,,0,38,3,12.666666666666666
Katelyn Miller,University of Notre Dame,152133,OH,17,1.92,59,3,19.666666666666668,40,3,13.333333333333334,6,3,2.0,21,3,7.0,126,12,10.5
Catherine Mulquin,University of Notre Dame,115005,MD,17,4.85,15,4,3.75,32,3,10.666666666666666,24,4,6.0,39,4,9.75,110,15,7.333333333333333
Emma Reaney,University of Notre Dame,85728,KS,15,3.77,,,0,,,0,96,4,24.0,60,5,12.0,156,9,17.333333333333332
Kelly Ryan,University of Notre Dame,58373,IL,15,3.86,,,0,,,0,39,4,9.75,,,0,39,4,9.75
melissa scott,University of Notre Dame,181000,MI,15,9.36,,,0,,,0,11,3,3.6666666666666665,,,0,11,3,3.6666666666666665
Lauren Stauder,University of Notre Dame,65750,IN,15,4.44,,,0,,,0,23,3,7.666666666666667,,,0,23,3,7.666666666666667
Christine Stitcher,University of Notre Dame,294151,IL,17,100.00,,,0,6,3,2.0,,,0,,,0,6,3,2.0
Lindsey Streepey,University of Notre Dame,84258,TX,16,100.00,,,0,53,3,17.666666666666668,56,3,18.666666666666668,60,3,20.0,169,9,18.77777777777778
Courtney Whyte,University of Notre Dame,64009,CA,15,10.89,,,0,,,0,40,3,13.333333333333334,32,3,10.666666666666666,72,6,12.0
Anne Crea,University of Notre Dame,314574,TX,18,100.00,,,0,16,3,5.333333333333333,,,0,,,0,16,3,5.333333333333333
Mary Hinton,University of Notre Dame,200191,CO,18,17.91,,,0,,,0,,,0,,,0,0,0,0
Sherri McIntee,University of Notre Dame,152344,CA,18,4.39,8,3,2.6666666666666665,0,3,0.0,26,3,8.666666666666666,,,0,34,9,3.7777777777777777
Cree Stitcher,University of Notre Dame,360807,USA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Alyssa Storino,University of Notre Dame,186938,CT,18,7.42,,,0,12,3,4.0,5,3,1.6666666666666667,,,0,17,6,2.8333333333333335
Gaboury Streepey,University of Notre Dame,360808,USA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Molly Treble,University of Notre Dame,114771,NY,18,4.27,9,3,3.0,6,3,2.0,34,3,11.333333333333334,25,3,8.333333333333334,74,12,6.166666666666667
Ellen Berdusco,University of Notre Dame,103566,FL,19,5.79,,,0,,,0,,,0,9,3,3.0,9,3,3.0
Nicole Emery,University of Notre Dame,201769,NC,18,4.30,,,0,,,0,,,0,,,0,0,0,0
Paige Kaplan,University of Notre Dame,197199,NY,19,11.70,,,0,,,0,,,0,,,0,0,0,0
Ella Moynihan,University of Notre Dame,235960,CO,19,9.31,25,3,8.333333333333334,,,0,,,0,,,0,25,3,8.333333333333334
Meaghan O'Donnell,University of Notre Dame,270101,NJ,19,-1,8,3,2.6666666666666665,43,3,14.333333333333334,28,3,9.333333333333334,17,3,5.666666666666667,96,12,8.0
Tayde Revilak Fonseca,University of Notre Dame,451754,IN,19,22.06,12,3,4.0,18,3,6.0,25,3,8.333333333333334,,,0,55,9,6.111111111111111
Kyra Sarazen,University of Notre Dame,166945,NH,19,11.07,38,3,12.666666666666666,13,3,4.333333333333333,27,3,9.0,36,3,12.0,114,12,9.5
Nicole Smith,University of Notre Dame,250035,IN,19,5.96,12,2,6.0,33,3,11.0,44,3,14.666666666666666,60,3,20.0,149,11,13.545454545454545
Lindsay Sreepey,University of Notre Dame,456854,USA,16,-1,,,0,,,0,,,0,,,0,0,0,0
Alice Treuth,University of Notre Dame,183672,MD,19,10.13,35,3,11.666666666666666,46,3,15.333333333333334,42,3,14.0,38,3,12.666666666666666,161,12,13.416666666666666
Rebecca Walton,University of Notre Dame,222515,HI,19,18.46,,,0,6,3,2.0,,,0,,,0,6,3,2.0
Deidre Worth,University of Notre Dame,264141,TX,19,100.00,3,3,1.0,,,0,,,0,,,0,3,3,1.0
Claire Andrews,University of Notre Dame,314570,TX,20,100.00,5,3,1.6666666666666667,13,3,4.333333333333333,,,0,31,3,10.333333333333334,49,9,5.444444444444445
Claire DeSelm,University of Notre Dame,289186,NC,20,11.89,,,0,,,0,,,0,,,0,0,0,0
Abigail Dolan,University of Notre Dame,270047,MN,20,6.45,37,3,12.333333333333334,59,3,19.666666666666668,71,3,23.666666666666668,64,3,21.333333333333332,231,12,19.25
Lauren Heller,University of Notre Dame,288789,OH,20,8.06,11,3,3.6666666666666665,15,3,5.0,22,3,7.333333333333333,17,3,5.666666666666667,65,12,5.416666666666667
Erin Isola,University of Notre Dame,253712,MI,20,100.00,1,3,0.3333333333333333,34,3,11.333333333333334,49,3,16.333333333333332,28,3,9.333333333333334,112,12,9.333333333333334
Kelly Jacob,University of Notre Dame,181877,WI,20,10.21,,,0,,,0,,,0,,,0,0,0,0
Carolyn Kammeyer,University of Notre Dame,182765,NC,20,13.53,,,0,,,0,,,0,,,0,0,0,0
Reilly Lanigan,University of Notre Dame,219338,IL,20,7.79,11,3,3.6666666666666665,,,0,,,0,12,3,4.0,23,6,3.8333333333333335
Katherine Rentz,University of Notre Dame,344971,IL,20,12.99,,,0,17,3,5.666666666666667,,,0,6,3,2.0,23,6,3.8333333333333335
Erin Sheehan,University of Notre Dame,265722,OH,20,10.36,47,3,15.666666666666666,17,3,5.666666666666667,18,3,6.0,6,3,2.0,88,12,7.333333333333333
Mary Smith,University of Notre Dame,329552,NY,20,10.70,11,3,3.6666666666666665,,,0,,,0,,,0,11,3,3.6666666666666665
